Metagenome	Bin Name	Marker Lineage	# Genomes	# Markers	# Marker Sets	0	1	2	3	4	5+	Completeness	Contamination	Domain	Phylum	Class	Order	Family	Genus	Species	FastANI Reference	FastANI Reference Radius	FastANI Taxonomy	FastANI ANI	FastANI Alignment Fraction	Closest Placement Reference	Closest Placement Taxonomy	Closest Placement ANI	Closest Placement Alignment Fraction	Classification Method	Note	Other Related References	MSA AA Percent	RED Value	Warnings
B1	bin.014	k__Bacteria	5449	101	57	84	16	1	0	0	0	22.81	1.75	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Palsa-1447		-	-	-	-	-	GCA_003140665.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__Palsa-1447 sp003140665	79.46	0.47	taxonomic classification defined by topology and ANI	-	GCA_003164715.1, s__Palsa-1447 sp00316...	24.24	0.9712853612	-
B1	bin.015	k__Bacteria	88	230	148	32	158	40	0	0	0	88.98	20.95	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	GCA_003133815.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__UBA11358 sp003133815	82.94	0.49	taxonomic classification defined by topology and ANI	-	GCA_003139955.1, s__UBA11358 sp0031399...	59.36	0.9612359092	Genome has more than 16.7% of markers with multiple hits
B1	bin.016	k__Bacteria	5449	104	58	82	22	0	0	0	0	28.22	0	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	24.38	0.8693814305	-
B1	bin.017	k__Bacteria	5449	104	58	83	21	0	0	0	0	25.16	0	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales	Reyranellaceae	Reyranella		-	-	-	-	-	GCF_903832005.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales;f__Reyranellaceae;g__Reyranella;s__Reyranella aerosaccus_B	84.03	0.31	taxonomic classification defined by topology and ANI	-	GCF_903915535.1, s__Reyranella aerosac...	16.56	0.979720293	-
B1	bin.018	k__Bacteria	2258	187	116	16	169	2	0	0	0	95.85	1.29	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003170825.1, s__Terracidiphilus sp...	91.5	0.924730602	-
B1	bin.019	k__Bacteria	5449	104	58	98	6	0	0	0	0	9.48	0	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	-	-	-	-	ANI	-	GCA_903897605.1, s__Rhizomicrobium sp9...	11.26	0.9439447386	-
B1	bin.020	k__Bacteria	88	227	146	111	112	4	0	0	0	51.95	2.28	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	41.04	0.8766950545	-
B1	bin.021	k__Bacteria	5449	104	58	84	20	0	0	0	0	18.34	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	GCA_003133815.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__UBA11358 sp003133815	80.25	0.5	taxonomic classification defined by topology and ANI	-	GCA_003139955.1, s__UBA11358 sp0031399...	21.18	0.9575336071	-
B2	bin.001	k__Bacteria	5449	104	58	89	15	0	0	0	0	24.14	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	PLZL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	15.07	0.9136881456	-
B2	bin.002	k__Bacteria	2258	188	117	143	45	0	0	0	0	20.95	0	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	SG8-39	RBG-16-66-20		-	-	-	-	-	-	-	-	-	taxonomic classification defined by topology and ANI	-	GCA_001770285.1, s__RBG-16-66-20 sp001...	18.21	0.949272037	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.003	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.004	k__Bacteria	5449	104	58	93	11	0	0	0	0	13.79	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.005	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.006	p__Bacteroidetes	350	316	210	166	145	5	0	0	0	52.53	2.38	Bacteria	Bacteroidota	Bacteroidia	AKYH767	Palsa-948	JABEUT01		-	-	-	-	-	GCA_013288205.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__Palsa-948;g__JABEUT01;s__JABEUT01 sp013288205	82.99	0.59	taxonomic classification defined by topology and ANI	-	GCA_903916255.1, s__JABEUT01 sp9039162...	33.02	0.9743941961	-
B2	bin.007	k__Bacteria	5449	104	58	60	25	19	0	0	0	62.54	27.59	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	Elsteraceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	33.19	0.8295568017	Genome has more than 19.2% of markers with multiple hits
B2	bin.008	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.009	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.010	k__Bacteria	924	151	101	76	32	27	15	0	1	50.89	45.78	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	23.13	0.8712180827	Genome has more than 32.5% of markers with multiple hits
B2	bin.011	k__Bacteria	5449	103	58	93	10	0	0	0	0	16.38	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.012	o__Burkholderiales	107	574	251	88	468	18	0	0	0	91.78	3.24	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Collimonas		-	-	-	-	-	GCF_001584185.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Collimonas;s__Collimonas pratensis	93.55	0.88	taxonomic classification defined by topology and ANI	-	GCF_002564105.1, s__Collimonas sp00256...	67.06	0.9980756065	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.013	k__Bacteria	5449	104	58	13	91	0	0	0	0	80.46	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA6065			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	62.52	0.8282038453	-
B2	bin.014	k__Bacteria	88	227	146	33	192	2	0	0	0	84.93	1.37	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	CAITEC01		-	-	-	-	-	GCA_903891325.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__CAITEC01;s__CAITEC01 sp903891325	76.87	0.21	taxonomic classification defined by topology and ANI	-	-	73.48	0.947813147	-
B2	bin.015	k__Bacteria	2258	185	115	23	147	15	0	0	0	83.83	5.48	Bacteria	Acidobacteriota	Acidobacteriae	Bryobacterales	Bryobacteraceae	Palsa-89		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003166865.1, s__Palsa-89 sp0031668...	81	0.9150536767	-
B2	bin.016	k__Archaea	207	149	107	140	9	0	0	0	0	1.83	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.017	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.018	k__Bacteria	901	171	117	130	30	11	0	0	0	25.54	8.12	Bacteria	Eremiobacterota	Eremiobacteria	Baltobacterales	Baltobacteraceae	Lustribacter		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	15.6	0.915247814	-
B2	bin.019	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.020	k__Bacteria	2258	187	116	4	180	3	0	0	0	98.44	2.16	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003170825.1, s__Terracidiphilus sp...	93.15	0.9246063052	-
B2	bin.021	k__Bacteria	924	151	101	50	95	6	0	0	0	64.81	4.46	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	PMNU01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	61.92	0.8791344963	-
B2	bin.022	k__Bacteria	5449	104	58	73	31	0	0	0	0	47.57	0	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	38.87	0.9224627543	-
B2	bin.023	o__Rhodospirillales	63	336	201	175	149	12	0	0	0	50.89	3.68	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	42.35	0.8965117348	-
B2	bin.024	k__Bacteria	5449	104	58	79	25	0	0	0	0	41.38	0	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae	Bog-1198		-	-	-	-	-	GCA_003165495.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Bog-1198;s__Bog-1198 sp003165495	77.73	0.3	taxonomic classification defined by topology and ANI	-	GCA_003134045.1, s__Bog-1198 sp0031340...	32.82	0.9646470585	-
B2	bin.025	root	5656	56	24	56	0	0	0	0	0	0	0	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Palsa-343		-	-	-	-	-	GCA_003167515.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Palsa-343;s__Palsa-343 sp003167515	78.4	0.36	taxonomic classification defined by topology and ANI	-	GCA_003166955.1, s__Palsa-343 sp003166...	11.24	0.9811914378	-
B2	bin.026	k__Bacteria	924	151	101	114	35	2	0	0	0	21.86	1.98	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	Staskawiczbacteraceae	2-02-FULL-43-16		-	-	-	-	-	GCA_001821935.1	d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__Staskawiczbacteraceae;g__2-02-FULL-43-16;s__2-02-FULL-43-16 sp001821935	76.86	0.32	taxonomic classification defined by topology and ANI	-	-	20.05	0.9211929653	-
B2	bin.027	k__Bacteria	88	230	148	107	122	1	0	0	0	57.71	0.03	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	JABDFI01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	46.02	0.8568054567	-
B2	bin.028	k__Bacteria	5449	102	56	97	5	0	0	0	0	8.93	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.029	k__Bacteria	924	161	108	56	102	3	0	0	0	62.29	2.16	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	UBA5150		-	-	-	-	-	GCA_003133385.1	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__UBA4665;g__UBA5150;s__UBA5150 sp003133385	78.12	0.25	taxonomic classification defined by topology and ANI	-	-	55.73	0.9647332491	-
B2	bin.030	p__Bacteroidetes	364	303	203	30	265	8	0	0	0	92.41	2.59	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Sediminibacterium		-	-	-	-	-	GCA_013289065.1	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp013289065	88.5	0.65	taxonomic classification defined by topology and ANI	-	GCF_009939005.1, s__Sediminibacterium ...	79.31	0.989994833	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.031	o__Rickettsiales	83	324	211	250	74	0	0	0	0	20.68	0	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	21.64	0.8119418554	-
B2	bin.032	k__Bacteria	5449	104	58	5	45	40	9	3	2	93.97	76.23	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	GCA_003166055.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003166055	81.77	0.56	taxonomic classification defined by topology and ANI	-	GCA_003170825.1, s__Terracidiphilus sp...	30.16	0.9663378926	Genome has more than 62.5% of markers with multiple hits
B2	bin.033	k__Bacteria	5449	101	57	83	18	0	0	0	0	28.07	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Palsa-1447		-	-	-	-	-	GCA_003140665.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__Palsa-1447 sp003140665	78.66	0.42	taxonomic classification defined by topology and ANI	-	GCA_003164715.1, s__Palsa-1447 sp00316...	24.02	0.9724922274	-
B2	bin.034	root	5656	56	24	55	1	0	0	0	0	4.17	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.035	k__Bacteria	5449	103	57	13	73	17	0	0	0	80.54	7.02	Bacteria	Dependentiae	Babeliae	Babeliales				-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	56.84	0.7228009514	-
B2	bin.036	k__Archaea	207	149	107	142	7	0	0	0	0	0.9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.037	k__Bacteria	924	151	101	93	58	0	0	0	0	32.39	0	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	JACDET01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	40.16	0.8825135099	-
B2	bin.038	root	5656	56	24	54	2	0	0	0	0	8.33	0	Bacteria	Proteobacteria	Alphaproteobacteria	Reyranellales				-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	11.99	0.7020078434	-
B2	bin.039	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.040	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.041	k__Bacteria	5449	101	57	78	23	0	0	0	0	38.6	0	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	18.28	0.8782523218	-
B2	bin.042	k__Bacteria	5449	104	58	1	8	11	10	4	70	99.84	1208.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.043	k__Bacteria	5449	104	58	57	46	1	0	0	0	64.62	0.86	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	50.86	0.8550762954	-
B2	bin.044	k__Bacteria	901	171	117	55	115	1	0	0	0	58.52	0.85	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	69.23	0.8792477874	-
B2	bin.045	p__Proteobacteria	2231	190	119	97	53	26	10	3	1	52.71	34.87	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049			-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	30.36	0.8332830056	Genome has more than 20.8% of markers with multiple hits
B2	bin.046	k__Bacteria	5449	104	58	104	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.047	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.048	k__Bacteria	5449	103	58	71	29	3	0	0	0	42.4	5.17	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	PMNU01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	30.38	0.8736831617	-
B2	bin.049	c__Alphaproteobacteria	564	349	230	119	215	15	0	0	0	70.82	3.33	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	Rhizomicrobium		-	-	-	-	-	GCA_003139615.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales;f__Micropepsaceae;g__Rhizomicrobium;s__Rhizomicrobium sp003139615	77.77	0.28	taxonomic classification defined by topology and ANI	-	-	48.56	0.9207374084	-
B2	bin.050	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.051	k__Bacteria	88	230	148	76	142	11	1	0	0	72.03	6.78	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Methylacidiphilales	UBA1321	JABDGH01		-	-	-	-	-	-	-	-	-	ANI	-	GCA_013285645.1, s__JABDGH01 sp0132856...	53.15	0.9334421123	-
B2	bin.052	k__Bacteria	5449	104	58	21	38	36	9	0	0	93.01	72.99	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Palsa-343		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003131625.1, s__Palsa-343 sp003131...	31.41	0.9226968847	Genome has more than 54.2% of markers with multiple hits
B2	bin.053	k__Bacteria	924	151	101	56	68	22	4	1	0	56.71	21.75	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	CAJCIR01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	42.88	0.9021761541	Genome has more than 15.8% of markers with multiple hits
B2	bin.054	k__Bacteria	2258	187	116	49	135	3	0	0	0	78.81	2.59	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	-	-	-	-	ANI	-	GCA_003170825.1, s__Terracidiphilus sp...	72.19	0.9226282928	-
B2	bin.055	k__Bacteria	88	227	146	34	188	5	0	0	0	89.08	2.77	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Opitutaceae	Palsa-1447		-	-	-	-	-	GCA_003140665.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Palsa-1447;s__Palsa-1447 sp003140665	79.77	0.43	taxonomic classification defined by topology and ANI	-	GCA_003164715.1, s__Palsa-1447 sp00316...	69.15	0.9719257247	-
B2	bin.056	k__Bacteria	5449	104	58	10	16	29	21	27	1	95.3	192.47	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae	Terracidiphilus		-	-	-	-	-	GCA_003140785.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Acidobacteriaceae;g__Terracidiphilus;s__Terracidiphilus sp003140785	77.84	0.36	taxonomic classification defined by topology and ANI	-	GCA_003170825.1, s__Terracidiphilus sp...	10.14	0.9665329517	Genome has more than 85.8% of markers with multiple hits
B2	bin.057	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.058	k__Bacteria	924	151	101	41	107	3	0	0	0	63.66	2.97	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	67.74	0.8775267189	-
B2	bin.059	k__Bacteria	901	171	117	82	89	0	0	0	0	52.58	0	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	55.61	0.8817334553	-
B2	bin.060	k__Bacteria	924	151	101	48	95	8	0	0	0	62.07	6.93	Bacteria	Patescibacteria	Doudnabacteria	UBA920	UBA920	PALSA-1336		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	53.52	0.9133233159	-
B2	bin.061	k__Bacteria	5449	104	58	63	34	6	1	0	0	59.8	13.79	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Rhodanobacter		-	-	-	-	-	GCF_009766065.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rhodanobacter;s__Rhodanobacter sp009766065	91.23	0.53	taxonomic classification defined by topology and ANI	-	GCF_002001165.1, s__Rhodanobacter sp00...	34.68	0.9952393238	Genome has more than 13.3% of markers with multiple hits
B2	bin.062	k__Bacteria	5449	104	58	5	53	43	3	0	0	99.22	66.04	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Koribacteraceae	JABCZH01		-	-	-	-	-	GCA_013289795.1	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales;f__Koribacteraceae;g__JABCZH01;s__JABCZH01 sp013289795	82.85	0.63	taxonomic classification defined by topology and ANI	-	-	34.78	0.9732387958	Genome has more than 59.2% of markers with multiple hits
B2	bin.063	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.064	k__Bacteria	5449	104	58	0	9	27	51	15	2	100	176.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.065	k__Bacteria	5449	104	58	20	43	22	11	7	1	85.89	63.56	Bacteria	Proteobacteria	Gammaproteobacteria	DSM-16500	DSM-16500	JABDEM01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	38.73	0.857627889	Genome has more than 42.5% of markers with multiple hits
B2	bin.066	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.067	k__Bacteria	901	171	117	42	129	0	0	0	0	68.21	0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	UBA10103		-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	67.82	0.9106321677	-
B2	bin.068	k__Bacteria	88	230	148	61	168	1	0	0	0	86.57	0.23	Bacteria	Chlamydiota	Chlamydiia	Chlamydiales	Rhabdochlamydiaceae	PALSA-1444		-	-	-	-	-	GCA_013286675.1	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Rhabdochlamydiaceae;g__PALSA-1444;s__PALSA-1444 sp013286675	85.47	0.67	taxonomic classification defined by topology and ANI	-	GCA_003153295.1, s__PALSA-1444 sp00315...	62.72	0.9835311532	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
B2	bin.069	k__Bacteria	88	230	148	11	217	2	0	0	0	94.59	1.35	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	UBA11358	UBA11358		-	-	-	-	-	GCA_003133815.1	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA11358;g__UBA11358;s__UBA11358 sp003133815	83.41	0.53	taxonomic classification defined by topology and ANI	-	GCA_003139955.1, s__UBA11358 sp0031399...	86.24	0.9562283362	-
B2	bin.070	c__Gammaproteobacteria	1097	270	172	198	65	7	0	0	0	25.42	3.78	Bacteria	Cyanobacteria	Vampirovibrionia	Obscuribacterales	Obscuribacteraceae	JABDBL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	29.96	0.8918533772	-
B2	bin.071	k__Bacteria	5449	104	58	30	42	19	6	6	1	76.21	75.08	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	31.41	0.84934634	Genome has more than 39.2% of markers with multiple hits
B2	bin.072	k__Bacteria	924	151	101	43	107	1	0	0	0	62.18	0.99	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	66.81	0.8831561493	-
B2	bin.073	root	5656	56	24	56	0	0	0	0	0	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.074	k__Bacteria	5449	104	58	30	9	22	17	16	10	88.79	205.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
B2	bin.075	k__Bacteria	5449	104	58	38	66	0	0	0	0	67.84	0	Bacteria	Patescibacteria	Paceibacteria	UBA6257	2-01-FULL-56-20	CAJAQL01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	58.27	0.8828519869	-
B2	bin.076	k__Bacteria	924	151	101	35	116	0	0	0	0	72.28	0	Bacteria	Patescibacteria	Microgenomatia	Levybacterales	UBA12049	JACDET01		-	-	-	-	-	-	-	-	-	taxonomic novelty determined using RED	-	-	64.05	0.8813387552	-
B2	bin.077	c__Gammaproteobacteria	67	481	276	99	360	21	1	0	0	86.66	3.64	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Steroidobacteraceae			-	-	-	-	-	-	-	-	-	taxonomic classification fully defined by topology	-	-	68.43	0.8785694414	-
